DeptCode,Year,Month,SaveOption,Amount,UpdateTime,UpdateUser
R12_04_LTN,2013,7,receive,3720000.00,2:27:58 PM,D_DNS
R12_04_LTN,2017,3,expense,3637000.00,11:40:55 AM,D_MMA
R12_04_LTN,2017,4,expense,3637000.00,4:09:46 PM,D_MMA
R12_04_LTN,2017,2,expense,3636571.43,11:04:47 AM,D_MMA
R12_04_LTN,2017,1,expense,3635000.00,2:24:56 PM,D_MMA
R12_04_LTN,2017,1,receive,3634060.00,2:24:56 PM,D_MMA
R12_04_LTN,2016,6,expense,3609400.00,1:26:24 PM,D_MMA
R12_04_LTN,2016,5,expense,3608612.89,4:24:37 PM,D_MMA
R12_04_LTN,2016,2,receive,3608581.00,1:28:13 PM,D_SSM
R12_04_LTN,2016,7,receive,3580000.00,3:54:56 PM,D_MMA
R12_04_LTN,2017,6,expense,3562466.66,11:54:05 AM,D_EKTW
R12_04_LTN,2016,1,receive,3552938.00,1:27:44 PM,D_SSM
R12_04_LTN,2014,9,receive,3540224.00,1:07:56 PM,D_DNS
R12_04_LTN,2014,12,receive,3512055.00,3:01:23 PM,D_DNS
R12_04_LTN,2014,1,receive,3479619.00,5:14:04 PM,D_DNS
R12_04_LTN,2015,5,expense,3479316.67,11:47:16 AM,D_SSM
R12_04_LTN,2016,12,receive,3431382.96,5:07:49 PM,D_MMA
R12_04_LTN,2017,4,receive,3399005.00,4:09:46 PM,D_MMA
R12_04_LTN,2014,1,receive,3392254.00,5:14:04 PM,D_DNS
R12_04_LTN,2015,6,receive,3391415.00,1:11:07 PM,D_SSM
R12_04_LTN,2016,12,receive,3388860.00,5:07:49 PM,D_MMA
R12_04_LTN,2015,7,receive,3387779.00,1:13:52 PM,D_SSM
R12_04_LTN,2013,9,receive,3376000.00,5:37:23 PM,D_DNS
R12_04_LTN,2015,4,expense,3343525.26,11:46:47 AM,D_SSM
R12_04_LTN,2013,12,receive,3335926.80,11:35:15 AM,D_DNS4
R12_04_LTN,2016,1,receive,3318000.00,1:27:44 PM,D_SSM
R12_04_LTN,2016,11,receive,3301193.50,4:59:42 PM,D_MMA
R12_04_LTN,2015,10,receive,3285000.00,1:24:31 PM,D_SSM
R12_04_LTN,2016,10,receive,3282415.00,3:59:47 PM,D_MMA
R12_04_LTN,2013,12,receive,3271005.00,11:35:15 AM,D_DNS4
R12_04_LTN,2015,12,receive,3265000.00,1:27:18 PM,D_SSM
R12_04_LTN,2014,11,receive,3246318.00,12:26:18 PM,D_DNS
R12_04_LTN,2017,6,receive,3238567.00,11:54:05 AM,D_EKTW
R12_04_LTN,2015,3,receive,3230000.00,5:32:10 PM,D_DNS
R12_04_LTN,2016,8,receive,3175480.00,11:43:35 AM,D_MMA
R12_04_LTN,2014,12,receive,3145000.00,3:01:23 PM,D_DNS
R12_04_LTN,2016,10,receive,3113000.00,3:59:47 PM,D_MMA
R12_04_LTN,2014,3,receive,3109523.00,2:24:57 PM,D_DNS
R12_04_LTN,2017,3,receive,3100000.00,11:40:55 AM,D_MMA
R12_04_LTN,2016,12,receive,3077797.00,5:07:49 PM,D_MMA
R12_04_LTN,2014,2,receive,3070952.00,4:00:40 PM,D_YYS
R12_04_LTN,2015,9,receive,3020500.00,1:18:41 PM,D_SSM
R12_04_LTN,2014,10,receive,3020016.00,3:26:20 PM,D_DNS
R12_04_LTN,2016,3,receive,3016900.00,3:04:04 PM,D_SSM
R12_04_LTN,2016,2,receive,3000000.00,1:28:13 PM,D_SSM
R12_04_LTN,2016,9,receive,3000000.00,2:15:24 PM,D_MMA
R12_04_LTN,2016,9,receive,2966990.00,2:15:24 PM,D_MMA
R12_04_LTN,2015,7,receive,2959121.78,1:13:52 PM,D_SSM
R12_04_LTN,2014,11,receive,2938730.00,12:26:18 PM,D_DNS
R12_04_LTN,2015,12,receive,2897000.00,1:27:18 PM,D_SSM
R12_04_LTN,2013,10,receive,2866930.00,5:37:42 PM,D_DNS
R12_04_LTN,2014,2,receive,2846480.00,4:00:40 PM,D_YYS
R12_04_LTN,2015,8,receive,2810582.00,1:18:09 PM,D_SSM
R12_04_LTN,2015,2,receive,2809523.00,2:08:48 PM,D_DNS
R12_04_LTN,2016,12,receive,2808929.00,5:07:49 PM,D_MMA
R12_04_LTN,2014,2,receive,2800000.00,4:00:40 PM,D_YYS
R12_04_LTN,2016,9,receive,2794930.00,2:15:24 PM,D_MMA
R12_04_LTN,2015,11,receive,2792714.00,1:26:50 PM,D_SSM
R12_04_LTN,2014,9,receive,2790000.00,1:07:56 PM,D_DNS
R12_04_LTN,2016,5,receive,2699000.00,4:24:37 PM,D_MMA
R12_04_LTN,2013,10,receive,2695500.00,5:37:42 PM,D_DNS
R12_04_LTN,2013,10,receive,2611305.00,5:37:42 PM,D_DNS
R12_04_LTN,2016,11,receive,2568286.00,4:59:42 PM,D_MMA
R12_04_LTN,2014,9,receive,2555000.00,1:07:56 PM,D_DNS
R12_04_LTN,2015,1,receive,2545238.00,3:38:28 PM,D_DNS
R12_04_LTN,2017,2,receive,2544480.00,11:04:47 AM,D_MMA
R12_04_LTN,2014,12,receive,2539571.00,3:01:23 PM,D_DNS
R12_04_LTN,2015,1,receive,2520000.00,3:38:28 PM,D_DNS
R12_04_LTN,2014,1,receive,2461928.00,5:14:04 PM,D_DNS
R12_04_LTN,2015,3,receive,2460000.00,5:32:10 PM,D_DNS
R12_04_LTN,2016,6,receive,2452670.45,1:26:24 PM,D_MMA
R12_04_LTN,2016,6,receive,2452670.45,1:26:24 PM,D_MMA
R12_04_LTN,2015,11,receive,2450000.00,1:26:50 PM,D_SSM
R12_04_LTN,2016,8,receive,2419697.00,11:43:35 AM,D_MMA
R12_04_LTN,2016,8,receive,2419697.00,11:43:35 AM,D_MMA
R12_04_LTN,2014,2,receive,2401200.00,4:00:40 PM,D_YYS
R12_04_LTN,2016,8,receive,2400000.00,11:43:35 AM,D_MMA
R12_04_LTN,2015,9,receive,2400000.00,1:18:41 PM,D_SSM
R12_04_LTN,2014,3,receive,2385238.00,2:24:57 PM,D_DNS
R12_04_LTN,2014,7,receive,2373739.00,2:22:29 PM,D_DNS
R12_04_LTN,2016,5,receive,2340000.00,4:24:37 PM,D_MMA
R12_04_LTN,2014,2,receive,2305000.00,4:00:40 PM,D_YYS
R12_04_LTN,2013,9,receive,2263138.00,5:37:23 PM,D_DNS
R12_04_LTN,2017,1,receive,2217200.00,2:24:56 PM,D_MMA
R12_04_LTN,2016,10,receive,2214259.00,3:59:47 PM,D_MMA
R12_04_LTN,2016,7,receive,2210405.00,3:54:56 PM,D_MMA
R12_04_LTN,2013,11,receive,2200000.00,5:38:08 PM,D_DNS
R12_04_LTN,2015,2,receive,2200000.00,2:08:48 PM,D_DNS
R12_04_LTN,2014,10,expense,2148086.02,3:26:20 PM,D_DNS
R12_04_LTN,2015,10,receive,2135162.00,1:24:31 PM,D_SSM
R12_04_LTN,2017,6,receive,2100000.00,11:54:05 AM,D_EKTW
R12_04_LTN,2013,10,receive,2090596.01,5:37:42 PM,D_DNS
R12_04_LTN,2015,8,receive,2073262.00,1:18:09 PM,D_SSM
R12_04_LTN,2016,8,receive,2057143.00,11:43:35 AM,D_MMA
R12_04_LTN,2014,7,receive,2056049.80,2:22:29 PM,D_DNS
R12_04_LTN,2014,4,receive,2053500.00,3:15:12 PM,D_DNS
R12_04_LTN,2015,8,receive,2040453.00,1:18:09 PM,D_SSM
R12_04_LTN,2013,11,receive,2030885.00,5:38:08 PM,D_DNS
R12_04_LTN,2015,9,receive,2030340.00,1:18:41 PM,D_SSM
R12_04_LTN,2013,12,receive,2020373.00,11:35:15 AM,D_DNS4
R12_04_LTN,2017,2,receive,2019472.00,11:04:47 AM,D_MMA
R12_04_LTN,2014,6,expense,2013704.30,3:15:52 PM,D_DNS
R12_04_LTN,2014,7,expense,2008500.51,2:22:29 PM,D_DNS
R12_04_LTN,2014,11,receive,2003690.00,12:26:18 PM,D_DNS
R12_04_LTN,2015,12,receive,2002464.83,1:27:18 PM,D_SSM
R12_04_LTN,2016,9,receive,1999313.00,2:15:24 PM,D_MMA
R12_04_LTN,2016,2,receive,1967000.00,1:28:13 PM,D_SSM
R12_04_LTN,2015,2,receive,1959597.00,2:08:48 PM,D_DNS
R12_04_LTN,2014,8,expense,1952516.13,1:25:23 PM,D_DNS
R12_04_LTN,2014,10,receive,1941353.00,3:26:20 PM,D_DNS
R12_04_LTN,2014,11,expense,1938000.00,12:26:18 PM,D_DNS
R12_04_LTN,2015,1,expense,1938000.00,3:38:28 PM,D_DNS
R12_04_LTN,2014,12,expense,1938000.00,3:01:23 PM,D_DNS
R12_04_LTN,2015,2,expense,1938000.00,2:08:48 PM,D_DNS
R12_04_LTN,2015,9,receive,1933191.00,1:18:41 PM,D_SSM
R12_04_LTN,2014,10,receive,1926352.00,3:26:20 PM,D_DNS
R12_04_LTN,2015,3,receive,1924000.00,5:32:10 PM,D_DNS
R12_04_LTN,2017,1,receive,1911192.00,2:24:56 PM,D_MMA
R12_04_LTN,2015,3,expense,1910516.13,5:32:10 PM,D_DNS
R12_04_LTN,2016,12,receive,1910000.00,5:07:49 PM,D_MMA
R12_04_LTN,2014,9,receive,1880476.00,1:07:56 PM,D_DNS
R12_04_LTN,2016,1,receive,1872000.00,1:27:44 PM,D_SSM
R12_04_LTN,2017,3,receive,1870000.00,11:40:55 AM,D_MMA
R12_04_LTN,2016,3,receive,1868400.00,3:04:04 PM,D_SSM
R12_04_LTN,2014,2,receive,1860168.00,4:00:40 PM,D_YYS
R12_04_LTN,2015,2,receive,1850193.00,2:08:48 PM,D_DNS
R12_04_LTN,2016,6,receive,1824262.00,1:26:24 PM,D_MMA
R12_04_LTN,2015,10,receive,1820000.00,1:24:31 PM,D_SSM
R12_04_LTN,2016,12,receive,1819900.00,5:07:49 PM,D_MMA
R12_04_LTN,2014,5,expense,1812397.85,3:15:32 PM,D_DNS
R12_04_LTN,2016,12,receive,1800000.00,5:07:49 PM,D_MMA
R12_04_LTN,2014,9,expense,1798000.00,1:07:56 PM,D_DNS
R12_04_LTN,2015,1,receive,1761648.00,3:38:28 PM,D_DNS
R12_04_LTN,2014,4,expense,1760010.24,3:15:12 PM,D_DNS
R12_04_LTN,2015,2,receive,1750181.00,2:08:48 PM,D_DNS
R12_04_LTN,2016,10,receive,1750000.00,3:59:47 PM,D_MMA
R12_04_LTN,2013,11,receive,1747200.00,5:38:08 PM,D_DNS
R12_04_LTN,2015,1,receive,1745208.00,3:38:28 PM,D_DNS
R12_04_LTN,2014,11,receive,1735714.00,12:26:18 PM,D_DNS
R12_04_LTN,2015,9,receive,1734270.00,1:18:41 PM,D_SSM
R12_04_LTN,2017,6,receive,1734270.00,11:54:05 AM,D_EKTW
R12_04_LTN,2015,10,receive,1730500.00,1:24:31 PM,D_SSM
R12_04_LTN,2015,2,receive,1730000.00,2:08:48 PM,D_DNS
R12_04_LTN,2014,12,receive,1728096.00,3:01:23 PM,D_DNS
R12_04_LTN,2015,10,receive,1709560.59,1:24:31 PM,D_SSM
R12_04_LTN,2014,7,receive,1692000.00,2:22:29 PM,D_DNS
R12_04_LTN,2014,1,receive,1690974.47,5:14:04 PM,D_DNS
R12_04_LTN,2016,7,receive,1662857.00,3:54:56 PM,D_MMA
R12_04_LTN,2017,4,receive,1651705.00,4:09:46 PM,D_MMA
R12_04_LTN,2016,9,receive,1651352.00,2:15:24 PM,D_MMA
R12_04_LTN,2014,10,receive,1640952.00,3:26:20 PM,D_DNS
R12_04_LTN,2017,2,receive,1640000.00,11:04:47 AM,D_MMA
R12_04_LTN,2016,8,receive,1630000.00,11:43:35 AM,D_MMA
R12_04_LTN,2013,8,receive,1628000.00,2:31:53 PM,D_DNS
R12_04_LTN,2016,11,receive,1600000.00,4:59:42 PM,D_MMA
R12_04_LTN,2015,10,receive,1600000.00,1:24:31 PM,D_SSM
R12_04_LTN,2017,4,receive,1600000.00,4:09:46 PM,D_MMA
R12_04_LTN,2015,9,receive,1598352.00,1:18:41 PM,D_SSM
R12_04_LTN,2015,9,receive,1582814.00,1:18:41 PM,D_SSM
R12_04_LTN,2013,12,receive,1581707.00,11:35:15 AM,D_DNS4
R12_04_LTN,2013,8,receive,1568000.00,2:31:53 PM,D_DNS
R12_04_LTN,2014,5,receive,1567577.64,3:15:32 PM,D_DNS
R12_04_LTN,2016,8,receive,1561600.00,11:43:35 AM,D_MMA
R12_04_LTN,2015,12,receive,1560000.00,1:27:18 PM,D_SSM
R12_04_LTN,2014,11,receive,1513540.00,12:26:18 PM,D_DNS
R12_04_LTN,2015,6,receive,1500000.00,1:11:07 PM,D_SSM
R12_04_LTN,2016,11,receive,1500000.00,4:59:42 PM,D_MMA
R12_04_LTN,2016,1,receive,1493400.00,1:27:44 PM,D_SSM
R12_04_LTN,2013,8,receive,1488063.00,2:31:53 PM,D_DNS
R12_04_LTN,2016,2,receive,1483143.00,1:28:13 PM,D_SSM
R12_04_LTN,2013,12,receive,1467659.38,11:35:15 AM,D_DNS4
R12_04_LTN,2015,11,receive,1458000.00,1:26:50 PM,D_SSM
R12_04_LTN,2017,5,receive,1457190.00,6:37:45 PM,D_MMA
R12_04_LTN,2014,2,expense,1456000.00,4:00:40 PM,D_YYS
R12_04_LTN,2014,3,expense,1456000.00,2:24:57 PM,D_DNS
R12_04_LTN,2014,6,receive,1449480.00,3:15:52 PM,D_DNS
R12_04_LTN,2015,5,receive,1440000.00,11:47:16 AM,D_SSM
R12_04_LTN,2013,5,expense,1439129.00,2:21:17 PM,D_DNS
R12_04_LTN,2013,4,expense,1437322.58,3:21:02 PM,D_DNS
R12_04_LTN,2013,6,expense,1436000.00,2:26:40 PM,D_DNS
R12_04_LTN,2015,12,receive,1430000.00,1:27:18 PM,D_SSM
R12_04_LTN,2014,1,expense,1429225.79,5:14:04 PM,D_DNS
R12_04_LTN,2013,11,expense,1417000.00,5:38:08 PM,D_DNS
R12_04_LTN,2013,12,expense,1417000.00,11:35:15 AM,D_DNS4
R12_04_LTN,2013,10,expense,1417000.00,5:37:42 PM,D_DNS
R12_04_LTN,2015,6,receive,1413000.00,1:11:07 PM,D_SSM
R12_04_LTN,2015,6,receive,1387221.00,1:11:07 PM,D_SSM
R12_04_LTN,2015,7,receive,1387200.49,1:13:52 PM,D_SSM
R12_04_LTN,2015,7,receive,1387200.49,1:13:52 PM,D_SSM
R12_04_LTN,2013,10,receive,1372599.00,5:37:42 PM,D_DNS
R12_04_LTN,2016,6,receive,1371689.00,1:26:24 PM,D_MMA
R12_04_LTN,2013,7,expense,1356322.54,2:27:58 PM,D_DNS
R12_04_LTN,2017,5,receive,1330000.00,6:37:45 PM,D_MMA
R12_04_LTN,2015,6,receive,1300000.00,1:11:07 PM,D_SSM
R12_04_LTN,2015,7,receive,1290715.00,1:13:52 PM,D_SSM
R12_04_LTN,2013,9,receive,1288358.97,5:37:23 PM,D_DNS
R12_04_LTN,2015,11,receive,1272609.00,1:26:50 PM,D_SSM
R12_04_LTN,2015,3,receive,1252699.00,5:32:10 PM,D_DNS
R12_04_LTN,2016,12,receive,1250000.00,5:07:49 PM,D_MMA
R12_04_LTN,2016,10,receive,1250000.00,3:59:47 PM,D_MMA
R12_04_LTN,2015,5,receive,1229588.00,11:47:16 AM,D_SSM
R12_04_LTN,2016,8,receive,1229195.00,11:43:35 AM,D_MMA
R12_04_LTN,2013,8,receive,1217923.55,2:31:53 PM,D_DNS
R12_04_LTN,2014,2,receive,1200476.00,4:00:40 PM,D_YYS
R12_04_LTN,2016,9,receive,1200000.00,2:15:24 PM,D_MMA
R12_04_LTN,2015,3,receive,1200000.00,5:32:10 PM,D_DNS
R12_04_LTN,2015,12,receive,1200000.00,1:27:18 PM,D_SSM
R12_04_LTN,2015,10,receive,1200000.00,1:24:31 PM,D_SSM
R12_04_LTN,2013,8,expense,1179967.74,2:31:53 PM,D_DNS
R12_04_LTN,2014,8,receive,1170000.00,1:25:23 PM,D_DNS
R12_04_LTN,2014,5,receive,1161000.00,3:15:32 PM,D_DNS
R12_04_LTN,2014,1,receive,1151572.00,5:14:04 PM,D_DNS
R12_04_LTN,2015,8,receive,1151500.00,1:18:09 PM,D_SSM
R12_04_LTN,2017,5,receive,1142857.00,6:37:45 PM,D_MMA
R12_04_LTN,2017,4,receive,1140000.00,4:09:46 PM,D_MMA
R12_04_LTN,2015,6,receive,1137017.00,1:11:07 PM,D_SSM
R12_04_LTN,2013,6,receive,1132000.00,2:26:40 PM,D_DNS
R12_04_LTN,2013,11,receive,1129380.00,5:38:08 PM,D_DNS
R12_04_LTN,2013,9,expense,1123000.00,5:37:23 PM,D_DNS
R12_04_LTN,2014,8,receive,1120000.00,1:25:23 PM,D_DNS
R12_04_LTN,2017,4,receive,1119553.00,4:09:46 PM,D_MMA
R12_04_LTN,2017,4,receive,1119553.00,4:09:46 PM,D_MMA
R12_04_LTN,2015,1,receive,1116278.00,3:38:28 PM,D_DNS
R12_04_LTN,2013,8,receive,1090880.00,2:31:53 PM,D_DNS
R12_04_LTN,2016,7,receive,1085471.00,3:54:56 PM,D_MMA
R12_04_LTN,2016,7,receive,1085471.00,3:54:56 PM,D_MMA
R12_04_LTN,2016,7,receive,1057143.00,3:54:56 PM,D_MMA
R12_04_LTN,2014,2,receive,1050000.00,4:00:40 PM,D_YYS
R12_04_LTN,2013,10,receive,1019485.00,5:37:42 PM,D_DNS
R12_04_LTN,2014,3,receive,1000000.00,2:24:57 PM,D_DNS
R12_04_LTN,2013,5,receive,1000000.00,2:21:17 PM,D_DNS
R12_04_LTN,2014,10,receive,1000000.00,3:26:20 PM,D_DNS
R12_04_LTN,2016,6,receive,1000000.00,1:26:24 PM,D_MMA
R12_04_LTN,2016,5,receive,1000000.00,4:24:37 PM,D_MMA
R12_04_LTN,2017,3,receive,1000000.00,11:40:55 AM,D_MMA
R12_04_LTN,2014,12,receive,988095.00,3:01:23 PM,D_DNS
R12_04_LTN,2013,5,receive,975820.24,2:21:17 PM,D_DNS
R12_04_LTN,2016,5,receive,967348.00,4:24:37 PM,D_MMA
R12_04_LTN,2015,9,receive,961904.00,1:18:41 PM,D_SSM
R12_04_LTN,2014,9,receive,959680.00,1:07:56 PM,D_DNS
R12_04_LTN,2016,11,receive,953000.00,4:59:42 PM,D_MMA
R12_04_LTN,2013,7,receive,939400.00,2:27:58 PM,D_DNS
R12_04_LTN,2014,10,receive,928571.00,3:26:20 PM,D_DNS
R12_04_LTN,2014,3,receive,909600.00,2:24:57 PM,D_DNS
R12_04_LTN,2016,5,receive,907000.00,4:24:37 PM,D_MMA
R12_04_LTN,2014,12,receive,904364.00,3:01:23 PM,D_DNS
R12_04_LTN,2014,7,receive,895000.00,2:22:29 PM,D_DNS
R12_04_LTN,2013,9,receive,894000.00,5:37:23 PM,D_DNS
R12_04_LTN,2017,4,receive,889563.00,4:09:46 PM,D_MMA
R12_04_LTN,2016,7,receive,875000.00,3:54:56 PM,D_MMA
R12_04_LTN,2014,12,receive,873120.00,3:01:23 PM,D_DNS
R12_04_LTN,2015,8,receive,870921.00,1:18:09 PM,D_SSM
R12_04_LTN,2013,12,receive,870000.00,11:35:15 AM,D_DNS4
R12_04_LTN,2015,10,receive,854888.00,1:24:31 PM,D_SSM
R12_04_LTN,2014,10,receive,850000.00,3:26:20 PM,D_DNS
R12_04_LTN,2016,8,receive,815269.00,11:43:35 AM,D_MMA
R12_04_LTN,2014,8,receive,810527.00,1:25:23 PM,D_DNS
R12_04_LTN,2017,1,receive,810000.00,2:24:56 PM,D_MMA
R12_04_LTN,2016,12,receive,801088.00,5:07:49 PM,D_MMA
R12_04_LTN,2016,3,receive,793280.00,3:04:04 PM,D_SSM
R12_04_LTN,2014,10,receive,788570.00,3:26:20 PM,D_DNS
R12_04_LTN,2013,6,receive,778963.19,2:26:40 PM,D_DNS
R12_04_LTN,2015,11,receive,775000.00,1:26:50 PM,D_SSM
R12_04_LTN,2013,7,receive,765915.00,2:27:58 PM,D_DNS
R12_04_LTN,2014,4,receive,765000.00,3:15:12 PM,D_DNS
R12_04_LTN,2014,3,receive,750000.00,2:24:57 PM,D_DNS
R12_04_LTN,2013,5,receive,737215.00,2:21:17 PM,D_DNS
R12_04_LTN,2014,11,receive,729773.00,12:26:18 PM,D_DNS
R12_04_LTN,2017,5,receive,728604.00,6:37:45 PM,D_MMA
R12_04_LTN,2013,4,receive,720000.00,3:21:02 PM,D_DNS
R12_04_LTN,2015,12,receive,715000.00,1:27:18 PM,D_SSM
R12_04_LTN,2016,11,receive,700481.00,4:59:42 PM,D_MMA
R12_04_LTN,2014,9,receive,700000.00,1:07:56 PM,D_DNS
R12_04_LTN,2014,10,receive,688692.96,3:26:20 PM,D_DNS
R12_04_LTN,2013,8,receive,680000.00,2:31:53 PM,D_DNS
R12_04_LTN,2015,4,receive,677202.00,11:46:47 AM,D_SSM
R12_04_LTN,2016,6,receive,675000.00,1:26:24 PM,D_MMA
R12_04_LTN,2014,3,receive,670000.00,2:24:57 PM,D_DNS
R12_04_LTN,2015,4,receive,669432.00,11:46:47 AM,D_SSM
R12_04_LTN,2015,4,receive,669432.00,11:46:47 AM,D_SSM
R12_04_LTN,2014,2,receive,668277.04,4:00:40 PM,D_YYS
R12_04_LTN,2016,7,receive,666095.00,3:54:56 PM,D_MMA
R12_04_LTN,2015,5,receive,660146.00,11:47:16 AM,D_SSM
R12_04_LTN,2015,5,receive,660146.00,11:47:16 AM,D_SSM
R12_04_LTN,2016,10,receive,660000.00,3:59:47 PM,D_MMA
R12_04_LTN,2016,5,receive,649235.00,4:24:37 PM,D_MMA
R12_04_LTN,2014,6,expense,630000.00,3:15:52 PM,D_DNS
R12_04_LTN,2014,7,expense,626129.03,2:22:29 PM,D_DNS
R12_04_LTN,2014,8,expense,600000.00,1:25:23 PM,D_DNS
R12_04_LTN,2017,1,receive,600000.00,2:24:56 PM,D_MMA
R12_04_LTN,2017,6,receive,600000.00,11:54:05 AM,D_EKTW
R12_04_LTN,2017,2,receive,600000.00,11:04:47 AM,D_MMA
R12_04_LTN,2016,6,receive,591963.02,1:26:24 PM,D_MMA
R12_04_LTN,2013,12,receive,590000.00,11:35:15 AM,D_DNS4
R12_04_LTN,2014,10,expense,570000.00,3:26:20 PM,D_DNS
R12_04_LTN,2014,11,expense,570000.00,12:26:18 PM,D_DNS
R12_04_LTN,2014,12,expense,570000.00,3:01:23 PM,D_DNS
R12_04_LTN,2015,1,expense,570000.00,3:38:28 PM,D_DNS
R12_04_LTN,2015,2,expense,570000.00,2:08:48 PM,D_DNS
R12_04_LTN,2014,4,receive,566628.98,3:15:12 PM,D_DNS
R12_04_LTN,2015,3,expense,564193.55,5:32:10 PM,D_DNS
R12_04_LTN,2017,3,receive,562000.00,11:40:55 AM,D_MMA
R12_04_LTN,2013,10,receive,561904.00,5:37:42 PM,D_DNS
R12_04_LTN,2014,1,receive,560000.00,5:14:04 PM,D_DNS
R12_04_LTN,2014,3,expense,560000.00,2:24:57 PM,D_DNS
R12_04_LTN,2015,3,receive,560000.00,5:32:10 PM,D_DNS
R12_04_LTN,2014,5,expense,557419.35,3:15:32 PM,D_DNS
R12_04_LTN,2014,1,receive,556191.00,5:14:04 PM,D_DNS
R12_04_LTN,2015,6,receive,550000.00,1:11:07 PM,D_SSM
R12_04_LTN,2013,11,receive,546500.00,5:38:08 PM,D_DNS
R12_04_LTN,2013,10,receive,545040.00,5:37:42 PM,D_DNS
R12_04_LTN,2013,10,expense,540000.00,5:37:42 PM,D_DNS
R12_04_LTN,2013,12,expense,540000.00,11:35:15 AM,D_DNS4
R12_04_LTN,2013,11,expense,540000.00,5:38:08 PM,D_DNS
R12_04_LTN,2014,2,expense,540000.00,4:00:40 PM,D_YYS
R12_04_LTN,2014,1,expense,540000.00,5:14:04 PM,D_DNS
R12_04_LTN,2013,4,expense,540000.00,3:21:02 PM,D_DNS
R12_04_LTN,2013,6,expense,540000.00,2:26:40 PM,D_DNS
R12_04_LTN,2013,5,expense,540000.00,2:21:17 PM,D_DNS
R12_04_LTN,2014,3,expense,540000.00,2:24:57 PM,D_DNS
R12_04_LTN,2014,4,expense,540000.00,3:15:12 PM,D_DNS
R12_04_LTN,2014,9,expense,540000.00,1:07:56 PM,D_DNS
R12_04_LTN,2013,9,receive,534970.00,5:37:23 PM,D_DNS
R12_04_LTN,2016,12,receive,530000.00,5:07:49 PM,D_MMA
R12_04_LTN,2015,3,receive,523810.00,5:32:10 PM,D_DNS
R12_04_LTN,2013,7,expense,521612.90,2:27:58 PM,D_DNS
R12_04_LTN,2016,1,receive,515000.00,1:27:44 PM,D_SSM
R12_04_LTN,2015,4,receive,506278.00,11:46:47 AM,D_SSM
R12_04_LTN,2013,8,receive,501229.00,2:31:53 PM,D_DNS
R12_04_LTN,2013,11,receive,500000.00,5:38:08 PM,D_DNS
R12_04_LTN,2013,11,receive,490000.00,5:38:08 PM,D_DNS
R12_04_LTN,2015,4,receive,486125.00,11:46:47 AM,D_SSM
R12_04_LTN,2016,2,receive,476595.67,1:28:13 PM,D_SSM
R12_04_LTN,2015,3,expense,472152.84,5:32:10 PM,D_DNS
R12_04_LTN,2015,1,receive,471500.00,3:38:28 PM,D_DNS
R12_04_LTN,2015,11,receive,465260.00,1:26:50 PM,D_SSM
R12_04_LTN,2016,11,receive,459500.00,4:59:42 PM,D_MMA
R12_04_LTN,2014,11,receive,454524.00,12:26:18 PM,D_DNS
R12_04_LTN,2014,3,receive,451273.00,2:24:57 PM,D_DNS
R12_04_LTN,2013,10,receive,450000.00,5:37:42 PM,D_DNS
R12_04_LTN,2013,8,expense,450000.00,2:31:53 PM,D_DNS
R12_04_LTN,2014,8,receive,446542.64,1:25:23 PM,D_DNS
R12_04_LTN,2014,9,receive,445238.00,1:07:56 PM,D_DNS
R12_04_LTN,2014,12,receive,445000.00,3:01:23 PM,D_DNS
R12_04_LTN,2014,5,receive,441566.00,3:15:32 PM,D_DNS
R12_04_LTN,2016,1,expense,434900.00,1:27:44 PM,D_SSM
R12_04_LTN,2017,4,receive,430000.00,4:09:46 PM,D_MMA
R12_04_LTN,2015,10,receive,426703.00,1:24:31 PM,D_SSM
R12_04_LTN,2017,1,receive,423000.00,2:24:56 PM,D_MMA
R12_04_LTN,2017,3,receive,421740.00,11:40:55 AM,D_MMA
R12_04_LTN,2013,9,expense,420000.00,5:37:23 PM,D_DNS
R12_04_LTN,2013,7,receive,418000.00,2:27:58 PM,D_DNS
R12_04_LTN,2014,8,receive,413429.00,1:25:23 PM,D_DNS
R12_04_LTN,2016,12,receive,410000.00,5:07:49 PM,D_MMA
R12_04_LTN,2013,12,receive,405000.00,11:35:15 AM,D_DNS4
R12_04_LTN,2016,7,receive,399886.00,3:54:56 PM,D_MMA
R12_04_LTN,2015,5,receive,395592.00,11:47:16 AM,D_SSM
R12_04_LTN,2015,9,receive,391559.11,1:18:41 PM,D_SSM
R12_04_LTN,2016,9,receive,378400.00,2:15:24 PM,D_MMA
R12_04_LTN,2014,2,receive,376191.00,4:00:40 PM,D_YYS
R12_04_LTN,2014,11,receive,367000.00,12:26:18 PM,D_DNS
R12_04_LTN,2015,11,expense,351700.00,1:26:50 PM,D_SSM
R12_04_LTN,2013,4,receive,350000.00,3:21:02 PM,D_DNS
R12_04_LTN,2017,3,expense,350000.00,11:40:55 AM,D_MMA
R12_04_LTN,2016,9,receive,347500.00,2:15:24 PM,D_MMA
R12_04_LTN,2015,11,receive,347084.67,1:26:50 PM,D_SSM
R12_04_LTN,2016,8,receive,345000.00,11:43:35 AM,D_MMA
R12_04_LTN,2015,6,receive,334063.78,1:11:07 PM,D_SSM
R12_04_LTN,2017,1,receive,330001.00,2:24:56 PM,D_MMA
R12_04_LTN,2016,5,receive,328518.00,4:24:37 PM,D_MMA
